X,Y,SERVICEREQUESTID,STREETADDRESS,CITY,STATE,ZIPCODE,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,PRIORITY,DETAILS,WARD,XCOORD,YCOORD,LATITUDE,LONGITUDE,MARADDRESSREPOSITORYID,GIS_ID,GLOBALID,CREATED,EDITED,OBJECTID
399802.93,136213.960000001,26-00198358,300 3RD STREET NE,WASHINGTON,DC,20002,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 21:56:29+00,2026/03/31 22:49:34+00,2026/04/01 21:56:28+00,2026/03/31 21:56:29+00,,,,Closed,,Standard,,Ward 6,399802.93,136213.96,38.89377246,-77.00227166,42696,,{4E5A55AA-11EF-73A2-E063-792F520A783F},,,12519029
398450.829999998,138161.91,26-00198359,427 Q STREET NW,WASHINGTON,DC,20001,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 21:56:55+00,2026/04/01 00:29:58+00,2026/04/01 21:56:55+00,2026/03/31 21:56:55+00,,,,Closed (Duplicate),,Standard,,Ward 2,398450.83,138161.91,38.91131894,-77.01786196,237369,,{4E5A55AA-11F0-73A2-E063-792F520A783F},,,12519030
401102.899999999,142416.920000002,26-00198360,1272 DELAFIELD PLACE NE,WASHINGTON,DC,20017,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 21:57:45+00,2026/03/31 22:17:34+00,2026/04/07 03:59:00+00,2026/03/31 21:57:45+00,,,,Canceled,,Standard,,Ward 5,401102.9,142416.92,38.94965005,-76.9872767,69158,,{4E5A55AA-11F1-73A2-E063-792F520A783F},,,12519031
396608.789999999,140078.940000001,26-00198361,1680 IRVING STREET NW,WASHINGTON,DC,20010,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2026/03/31 21:58:10+00,2026/04/02 17:56:45+00,2026/04/07 21:58:10+00,2026/03/31 21:58:10+00,,,,Closed,,Standard,,Ward 1,396608.79,140078.94,38.92858299,-77.0391102,236295,,{4E5A55AA-11F2-73A2-E063-792F520A783F},,,12519032
393923.270000003,142297.66,26-00198362,4520 36TH STREET NW,WASHINGTON,DC,20008,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 22:00:26+00,2026/04/28 15:11:44+00,2026/04/29 03:59:00+00,2026/03/31 22:00:26+00,,,,Closed,,Standard,,Ward 3,393923.27,142297.66,38.9485554,-77.07010144,223158,,{4E5A55AA-11F3-73A2-E063-792F520A783F},,,12519033
401771.689999998,131689.309999999,26-00198363,3056 STANTON ROAD SE,WASHINGTON,DC,20020,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,2026/03/31 22:00:58+00,2026/03/31 22:00:58+00,2026/04/01 22:00:58+00,2026/03/31 22:00:58+00,,,,Closed,,Standard,,Ward 8,401771.69,131689.31,38.8530105,-76.97958906,287443,,{4E5A55AA-11F4-73A2-E063-792F520A783F},,,12519034
398184.780000001,140160.98,26-00198364,539 IRVING STREET NW,WASHINGTON,DC,20010,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:01:23+00,2026/04/08 16:34:55+00,2026/04/02 22:01:23+00,2026/03/31 22:01:23+00,,,,Closed,,Standard,,Ward 1,398184.78,140160.98,38.9293267,-77.02093481,229282,,{4E5A55AA-11F5-73A2-E063-792F520A783F},,,12519035
397913.729999997,142455.34,26-00198365,805 EMERSON STREET NW,WASHINGTON,DC,20011,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:02:28+00,2026/04/01 11:06:04+00,2026/04/07 22:02:28+00,2026/03/31 22:02:28+00,,,,Closed,,Standard,,Ward 4,397913.73,142455.34,38.94999436,-77.02406779,251900,,{4E5A55AA-11F6-73A2-E063-792F520A783F},,,12519036
401302.229999997,132543.5,26-00198366,1466 BANGOR STREET SE,WASHINGTON,DC,20020,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:02:47+00,2026/04/08 13:06:21+00,2026/04/09 03:59:00+00,2026/03/31 22:02:47+00,,,,Closed,,Standard,,Ward 8,401302.23,132543.5,38.86070656,-76.98499591,62980,,{4E5A55AA-11F7-73A2-E063-792F520A783F},,,12519037
401784.969999999,137299.25,26-00198367,1719 L STREET NE,WASHINGTON,DC,20002,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:06:37+00,2026/04/01 15:37:28+00,2026/04/02 22:06:36+00,2026/03/31 22:06:37+00,,,,Closed,,Standard,,Ward 5,401784.97,137299.25,38.90354735,-76.9794215,57341,,{4E5A55AA-11F8-73A2-E063-792F520A783F},,,12519038
397085.590000004,138571.309999999,26-00198369,1443 SWANN STREET NW,WASHINGTON,DC,20009,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2026/03/31 22:08:44+00,2026/04/01 15:03:54+00,2026/04/07 22:08:43+00,2026/03/31 22:08:44+00,,,,Closed,,Standard,,Ward 2,397085.59,138571.31,38.91500315,-77.03360495,240002,,{4E5A55AA-11F9-73A2-E063-792F520A783F},,,12519039
396162.700000003,138023.260000002,26-00198372,1911 MASSACHUSETTS AVENUE NW,WASHINGTON,DC,20036,SIGTRAMA,Traffic Lights and Pedestrian Walk Signals,Toa- Trans Sys Mnt,DDOT,1,2026/03/31 22:11:49+00,2026/04/01 13:01:03+00,2026/04/02 22:11:49+00,2026/03/31 22:11:49+00,,,,Closed,,Standard,,Ward 2,396162.7,138023.26,38.91006259,-77.04424338,316194,,{4E5A55AA-11FA-73A2-E063-792F520A783F},,,12519040
401896.890000001,137374.75,26-00198422,1725 LANG PLACE NE,WASHINGTON,DC,20002,TRACO001,Trash Cart Repair,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:43:50+00,2026/04/07 20:16:05+00,2026/04/29 22:43:50+00,2026/03/31 22:43:50+00,,,,Closed,,Standard,,Ward 5,401896.89,137374.75,38.90422691,-76.97813099,286440,,{4E5B2C40-9185-6350-E063-792F520AD0A4},,,12519041
402394.82,139646.969999999,26-00198423,2700 24TH STREET NE,WASHINGTON,DC,20018,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 22:44:35+00,2026/04/27 17:37:19+00,2026/04/28 03:59:00+00,2026/03/31 22:44:35+00,,,,Closed,,Standard,,Ward 5,402394.82,139646.97,38.92469495,-76.97238249,45384,,{4E5B2C40-9186-6350-E063-792F520AD0A4},,,12519042
401301.740000002,140832.800000001,26-00198424,3706 15TH STREET NE,WASHINGTON,DC,20017,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 22:45:45+00,2026/04/16 23:28:20+00,2026/04/28 03:59:00+00,2026/03/31 22:45:45+00,,,,Canceled,,Standard,,Ward 5,401301.74,140832.8,38.93537924,-76.98498584,289606,,{4E5B2C40-9187-6350-E063-792F520AD0A4},,,12519043
401354.380000003,136411.609999999,26-00198425,1426 DUNCAN STREET NE,WASHINGTON,DC,20002,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:45:56+00,2026/04/03 13:08:41+00,2026/04/04 03:59:00+00,2026/03/31 22:45:56+00,,,,Closed,,Standard,,Ward 6,401354.38,136411.61,38.89555194,-76.98438742,63819,,{4E5B2C40-9188-6350-E063-792F520AD0A4},,,12519044
399454.310000002,137478.539999999,26-00198426,1160 1ST STREET NE,WASHINGTON,DC,20002,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 22:46:12+00,2026/03/31 23:18:04+00,2026/04/01 22:46:12+00,2026/03/31 22:46:12+00,,,,Closed,,Standard,,Ward 6,399454.31,137478.54,38.9051641,-77.00629127,304584,,{4E5B2C40-9189-6350-E063-792F520AD0A4},,,12519045
394795.329999998,141551.300000001,26-00198427,2926 UPTON STREET NW,WASHINGTON,DC,20008,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 22:46:15+00,2026/04/28 21:53:09+00,2026/04/29 03:59:00+00,2026/03/31 22:46:15+00,,,,Closed,,Standard,,Ward 3,394795.33,141551.3,38.94183758,-77.06003565,219324,,{4E5B2C40-918A-6350-E063-792F520AD0A4},,,12519046
391139.25,140780.640000001,26-00198428,5024 MACOMB STREET NW,WASHINGTON,DC,20016,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:46:23+00,2026/04/06 14:09:26+00,2026/04/07 03:59:00+00,2026/03/31 22:46:23+00,,,,Closed,,Standard,,Ward 3,391139.25,140780.64,38.93486598,-77.10219841,268540,,{4E5B2C40-918B-6350-E063-792F520AD0A4},,,12519047
395417.799999997,136964.010000002,26-00198429,2418 I STREET NW,WASHINGTON,DC,20037,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 22:46:45+00,2026/04/01 00:18:12+00,2026/04/01 22:46:44+00,2026/03/31 22:46:45+00,,,,Closed,,Standard,,Ward 2,395417.8,136964.01,38.90051726,-77.05282487,274042,,{4E5B2C40-918C-6350-E063-792F520AD0A4},,,12519048
399041.859999999,138490.25,26-00198430,59 S STREET NW,WASHINGTON,DC,20001,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:46:56+00,2026/04/06 13:07:52+00,2026/04/07 03:59:00+00,2026/03/31 22:46:56+00,,,,Closed,,Standard,,Ward 5,399041.86,138490.25,38.91427758,-77.01104783,227065,,{4E5B2C40-918D-6350-E063-792F520AD0A4},,,12519049
400991.950000003,136160.079999998,26-00198431,252 13TH STREET NE,WASHINGTON,DC,20002,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2026/03/31 22:53:09+00,2026/04/01 19:03:55+00,2026/04/07 22:53:09+00,2026/03/31 22:53:09+00,,,,Closed,,Standard,,Ward 6,400991.95,136160.08,38.89328621,-76.98856569,46287,,{4E5B2C40-918E-6350-E063-792F520AD0A4},,,12519050
405004.439999998,134677.109999999,26-00198432,721 HILLTOP TERRACE SE,WASHINGTON,DC,20019,S0457,Tree Inspection,Urban Forrestry,DDOT,1,2026/03/31 22:53:26+00,2026/04/01 13:41:08+00,2026/04/07 22:53:26+00,2026/03/31 22:53:26+00,,,,Closed,,Standard,,Ward 7,405004.44,134677.11,38.87991371,-76.94232409,77736,,{4E5B2C40-918F-6350-E063-792F520AD0A4},,,12519051
401102.899999999,142416.920000002,26-00198433,1272 DELAFIELD PLACE NE,WASHINGTON,DC,20017,CONTREMO,Container Removal,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:53:58+00,2026/06/12 12:13:53+00,2026/04/29 22:53:58+00,2026/03/31 22:53:58+00,,,,Closed,,Standard,,Ward 5,401102.9,142416.92,38.94965005,-76.9872767,69158,,{4E5B2C40-9190-6350-E063-792F520AD0A4},,,12519052
398283.799999997,140353.280000001,26-00198434,3225 WARDER STREET NW,WASHINGTON,DC,20010,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:54:15+00,2026/04/02 12:24:04+00,2026/04/07 22:54:15+00,2026/03/31 22:54:15+00,,,,Closed,,Standard,,Ward 1,398283.8,140353.28,38.93105886,-77.0197933,229098,,{4E5B2C40-9191-6350-E063-792F520AD0A4},,,12519053
400389.899999999,136805.510000002,26-00198435,714 G STREET NE,WASHINGTON,DC,20002,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:54:34+00,2026/04/03 12:08:48+00,2026/04/04 03:59:00+00,2026/03/31 22:54:34+00,,,,Closed,,Standard,,Ward 6,400389.9,136805.51,38.89910129,-76.99550521,77223,,{4E5B2C40-9192-6350-E063-792F520AD0A4},,,12519054
401239.189999998,135925.789999999,26-00198436,104 14TH STREET NE,WASHINGTON,DC,20002,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:55:22+00,2026/04/10 09:41:55+00,2026/04/02 22:55:22+00,2026/03/31 22:55:22+00,,,,Closed,,Standard,,Ward 6,401239.19,135925.79,38.89117533,-76.98571615,75028,,{4E5B2C40-9193-6350-E063-792F520AD0A4},,,12519055
400828.280000001,143080.789999999,26-00198437,5213 12TH STREET NE,WASHINGTON,DC,20011,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 22:56:23+00,2026/04/27 16:42:09+00,2026/04/28 03:59:00+00,2026/03/31 22:56:23+00,,,,Closed,,Standard,,Ward 5,400828.28,143080.79,38.95563067,-76.99044398,11547,,{4E5B2C40-9194-6350-E063-792F520AD0A4},,,12519056
400403.780000001,141214.739999998,26-00198438,3928 7TH STREET NE,WASHINGTON,DC,20017,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2026/03/31 22:56:51+00,2026/04/01 15:44:49+00,2026/04/07 22:56:51+00,2026/03/31 22:56:51+00,,,,Closed,,Standard,,Ward 5,400403.78,141214.74,38.93882107,-76.99534261,28910,,{4E5B2C40-9195-6350-E063-792F520AD0A4},,,12519057
395437.130000003,145664.23,26-00198439,6830 OREGON AVENUE NW,WASHINGTON,DC,20015,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:58:08+00,2026/04/01 14:41:26+00,2026/04/02 22:58:08+00,2026/03/31 22:58:08+00,,,,Closed,,Standard,,Ward 4,395437.13,145664.23,38.97889146,-77.05265989,261319,,{4E5B2C40-9196-6350-E063-792F520AD0A4},,,12519058
397451.960000001,140731.350000001,26-00198440,3585 13TH STREET NW,WASHINGTON,DC,20010,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 22:59:22+00,2026/04/27 16:11:48+00,2026/04/28 03:59:00+00,2026/03/31 22:59:22+00,,,,Closed,,Standard,,Ward 1,397451.96,140731.35,38.93446261,-77.02938849,230625,,{4E5B2C40-9197-6350-E063-792F520AD0A4},,,12519059
398376.259999998,140162.879999999,26-00198441,426 IRVING STREET NW,WASHINGTON,DC,20010,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 22:59:31+00,2026/04/08 16:05:46+00,2026/04/02 22:59:31+00,2026/03/31 22:59:31+00,,,,Closed,,Standard,,Ward 1,398376.26,140162.88,38.92934419,-77.01872649,229364,,{4E5B2C40-9198-6350-E063-792F520AD0A4},,,12519060
400811.469999999,136804.850000001,26-00198443,1128 G STREET NE,WASHINGTON,DC,20002,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:00:19+00,2026/04/01 15:33:14+00,2026/04/07 23:00:19+00,2026/03/31 23:00:19+00,,,,Closed,,Standard,,Ward 6,400811.47,136804.85,38.89909506,-76.99064534,73282,,{4E5B2C40-9199-6350-E063-792F520AD0A4},,,12519061
393672.439999998,143081.940000001,26-00198445,5019 RENO ROAD NW,WASHINGTON,DC,20008,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/31 23:00:50+00,,2027/04/26 23:00:50+00,2026/03/31 23:00:50+00,,,,In-Progress,,Standard,,Ward 3,393672.44,143081.94,38.95561863,-77.07300226,264297,,{4E5B2C40-919A-6350-E063-792F520AD0A4},,,12519062
397080.539999999,142240.27,26-00198446,1412 DECATUR STREET NW,WASHINGTON,DC,20011,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 23:02:36+00,2026/05/07 17:40:52+00,2026/05/07 03:59:00+00,2026/03/31 23:02:36+00,,,,Closed,,Standard,,Ward 4,397080.54,142240.27,38.94805458,-77.03367879,255632,,{4E5B2C40-919B-6350-E063-792F520AD0A4},,,12519063
401317.049999997,135627.210000001,26-00198447,1419 A STREET SE,WASHINGTON,DC,20003,S0422,Supercan - Delivery,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:02:49+00,2026/04/24 13:51:41+00,2026/04/29 23:02:49+00,2026/03/31 23:02:49+00,,,,Closed,,Standard,,Ward 6,401317.05,135627.21,38.88848583,-76.98481924,64313,,{4E5B2C40-919C-6350-E063-792F520AD0A4},,,12519064
398949.810000002,129051.850000001,26-00198448,4104 MARTIN LUTHER KING JR AVENUE SW,WASHINGTON,DC,20032,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 23:03:52+00,2026/04/09 19:12:11+00,2026/04/09 23:59:00+00,2026/03/31 23:03:52+00,,,,Closed,,Standard,,Ward 8,398949.81,129051.85,38.82925224,-77.0120948,26883,,{4E5B2C40-919D-6350-E063-792F520AD0A4},,,12519065
401594.850000001,135417.670000002,26-00198449,1614 MASSACHUSETTS AVENUE SE,WASHINGTON,DC,20003,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:04:43+00,2026/04/02 14:41:55+00,2026/04/02 23:04:43+00,2026/03/31 23:04:43+00,,,,Closed,,Standard,,Ward 7,401594.85,135417.67,38.88659775,-76.98161772,59849,,{4E5B2C40-919E-6350-E063-792F520AD0A4},,,12519066
394447.340000004,145359.989999998,26-00198450,3277 WORTHINGTON STREET NW,WASHINGTON,DC,20015,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 23:04:45+00,2026/05/06 15:12:14+00,2026/05/07 03:59:00+00,2026/03/31 23:04:45+00,,,,Canceled,,Standard,,Ward 4,394447.34,145359.99,38.9761451,-77.06408054,260894,,{4E5B2C40-919F-6350-E063-792F520AD0A4},,,12519067
398233.049999997,138451.32,26-00198451,606 S STREET NW,WASHINGTON,DC,20001,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 23:05:54+00,2026/05/06 19:11:07+00,2026/05/07 03:59:00+00,2026/03/31 23:05:54+00,,,,Closed,,Standard,,Ward 2,398233.05,138451.32,38.91392563,-77.02037372,238468,,{4E5B2C40-91A0-6350-E063-792F520AD0A4},,,12519068
399635.219999999,138115.469999999,26-00198452,151 Q STREET NE,WASHINGTON,DC,20002,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 23:07:28+00,2026/04/01 00:18:05+00,2026/04/01 23:07:28+00,2026/03/31 23:07:28+00,,,,Closed,,Standard,,Ward 5,399635.22,138115.47,38.91090155,-77.0042059,307165,,{4E5B2C40-91A1-6350-E063-792F520AD0A4},,,12519069
393588.090000004,143214.670000002,26-00198453,3728 HARRISON STREET NW,WASHINGTON,DC,20015,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/31 23:07:49+00,,2027/04/26 23:07:49+00,2026/03/31 23:07:49+00,,,,In-Progress,,Standard,,Ward 3,393588.09,143214.67,38.95681335,-77.07397666,264304,,{4E5B2C40-91A2-6350-E063-792F520AD0A4},,,12519070
398923.369999997,138014.66,26-00198454,1510 1ST STREET NW,WASHINGTON,DC,20001,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:08:16+00,2026/04/02 18:16:35+00,2026/04/20 23:08:16+00,2026/03/31 23:08:16+00,,,,Closed,,Standard,,Ward 5,398923.37,138014.66,38.90999317,-77.01241334,238169,,{4E5B2C40-91A3-6350-E063-792F520AD0A4},,,12519071
393558.219999999,143174.940000001,26-00198455,5050 RENO ROAD NW,WASHINGTON,DC,20008,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/31 23:10:44+00,,2027/04/26 23:10:44+00,2026/03/31 23:10:44+00,,,,In-Progress,,Standard,,Ward 3,393558.22,143174.94,38.95645557,-77.07432091,264332,,{4E5B2C40-91A4-6350-E063-792F520AD0A4},,,12519072
396153.390000001,139206.859999999,26-00198456,1875 COLUMBIA ROAD NW,WASHINGTON,DC,20009,S0217,Public Space Litter Can-Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:12:02+00,2026/04/01 09:41:10+00,2026/04/02 23:12:02+00,2026/03/31 23:12:02+00,,,,Closed,,Standard,,Ward 1,396153.39,139206.86,38.92072514,-77.04435735,284143,,{4E5B2C40-91A5-6350-E063-792F520AD0A4},,,12519073
398073.979999997,138226.629999999,26-00198489,1622 7TH STREET NW,WASHINGTON,DC,20001,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 23:43:04+00,2026/04/01 01:16:19+00,2026/04/01 23:43:04+00,2026/03/31 23:43:04+00,,,,Closed,,Standard,,Ward 2,398073.98,138226.63,38.91190121,-77.02220724,225831,,{4E5C02F6-9BA9-5FA3-E063-792F520AFC66},,,12519074
400487.020000003,134965.640000001,26-00198490,813 E STREET SE,WASHINGTON,DC,20003,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 23:44:24+00,2026/04/01 00:30:05+00,2026/04/01 23:44:24+00,2026/03/31 23:44:24+00,,,,Closed,,Standard,,Ward 6,400487.02,134965.64,38.88252701,-76.99438691,80208,,{4E5C02F6-9BAA-5FA3-E063-792F520AFC66},,,12519075
404982.549999997,137443.550000001,26-00198491,4216 LANE PLACE NE,WASHINGTON,DC,20019,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 23:44:32+00,2026/03/31 23:50:27+00,2026/04/01 23:44:31+00,2026/03/31 23:44:32+00,,,,Closed,,Standard,,Ward 7,404982.55,137443.55,38.90483495,-76.94255631,307346,,{4E5C02F6-9BAB-5FA3-E063-792F520AFC66},,,12519076
399968.920000002,136438.93,26-00198492,443 4TH STREET NE,WASHINGTON,DC,20002,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:45:14+00,2026/04/01 17:45:33+00,2026/04/07 23:45:14+00,2026/03/31 23:45:14+00,,,,Closed,,Standard,,Ward 6,399968.92,136438.93,38.89579909,-77.00035828,21492,,{4E5C02F6-9BAC-5FA3-E063-792F520AFC66},,,12519077
403438.049999997,133497.140000001,26-00198493,PENNSYLVANIA AVENUE SE AND BRANCH AVENUE SE,WASHINGTON,DC,20020,11,Dead Animal Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:46:18+00,2026/04/01 18:42:29+00,2026/04/02 23:46:18+00,2026/03/31 23:46:18+00,,,,Closed,,Standard,,Ward 7,403438.05001714,133497.13999332,38.86929126,-76.96038255,905166,,{4E5C02F6-9BAD-5FA3-E063-792F520AFC66},,,12519078
398223.630000003,137394.359999999,26-00198494,611 L STREET NW,WASHINGTON,DC,20001,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:47:10+00,2026/04/01 14:03:05+00,2026/04/07 23:47:10+00,2026/03/31 23:47:10+00,,,,Closed,,Standard,,Ward 2,398223.63,137394.36,38.90440415,-77.0204796,238639,,{4E5C02F6-9BAE-5FA3-E063-792F520AFC66},,,12519079
399992.909999996,136456.57,26-00198495,413 E STREET NE,WASHINGTON,DC,20002,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:47:21+00,2026/04/01 17:45:47+00,2026/04/07 23:47:21+00,2026/03/31 23:47:21+00,,,,Closed,,Standard,,Ward 6,399992.91,136456.57,38.895958,-77.00008173,26314,,{4E5C02F6-9BAF-5FA3-E063-792F520AFC66},,,12519080
400002.189999998,136453.829999998,26-00198496,417 E STREET NE,WASHINGTON,DC,20002,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:49:00+00,2026/04/01 17:48:05+00,2026/04/07 23:49:00+00,2026/03/31 23:49:00+00,,,,Closed,,Standard,,Ward 6,400002.19,136453.83,38.89593332,-76.99997475,25952,,{4E5C02F6-9BB0-5FA3-E063-792F520AFC66},,,12519081
401083.859999999,137761.440000001,26-00198497,1121 HOLBROOK TERRACE NE,WASHINGTON,DC,20002,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,2026/03/31 23:50:04+00,2026/04/03 19:41:34+00,2026/04/02 23:50:04+00,2026/03/31 23:50:04+00,,,,Closed,,Standard,,Ward 5,401083.86,137761.44,38.90771206,-76.9875037,73490,,{4E5C02F6-9BB1-5FA3-E063-792F520AFC66},,,12519082
400020.43,136439.129999999,26-00198499,420 5TH STREET NE,WASHINGTON,DC,20002,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:50:55+00,2026/04/01 17:48:13+00,2026/04/07 23:50:55+00,2026/03/31 23:50:55+00,,,,Closed,,Standard,,Ward 6,400020.43,136439.13,38.89580089,-76.99976449,25681,,{4E5C02F6-9BB2-5FA3-E063-792F520AFC66},,,12519083
404730.329999998,136073.420000002,26-00198500,4043 CLAY PLACE NE,WASHINGTON,DC,20019,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/31 23:51:44+00,2026/04/01 00:12:10+00,2026/04/01 23:51:44+00,2026/03/31 23:51:44+00,,,,Closed,,Standard,,Ward 7,404730.33,136073.42,38.89249372,-76.94547358,27480,,{4E5C02F6-9BB3-5FA3-E063-792F520AFC66},,,12519084
401687.159999996,135402.920000002,26-00198501,1701 BAY STREET SE,WASHINGTON,DC,20003,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/31 23:52:20+00,2026/04/02 12:40:06+00,2026/04/09 03:59:00+00,2026/03/31 23:52:20+00,,,,Closed (Duplicate),,Standard,,Ward 7,401687.16,135402.92,38.88646471,-76.98055378,58033,,{4E5C02F6-9BB4-5FA3-E063-792F520AFC66},,,12519085
